21 7513232.5090 4691392.7800 619.6350 "KATI1"
22 7513231.5600 4691394.4730 619.6350 "KATI1"
23 7513231.2180 4691396.2120 619.6350 "KATI1"
24 7513222.9091 4691387.3669 619.6350 "KATI1"
25 7513230.7365 4691395.9421 619.6350 "KATI1"
26 7513228.9780 4691397.7410 619.6350 "KATI1"
27 7513218.0450 4691396.1100 619.6350 "KATI1"
28 7513227.0547 4691401.1700 619.6350 "KATI1"
29 7513228.1008 4691401.7566 619.6350 "KATI1-TERASA"
30 7513230.0250 4691398.3260 619.6350 "KATI1-TERASA"
31 7513231.7630 4691396.7810 619.6350 "KATI1-TERASA"
32 7513233.6631 4691393.3977 619.6350 "KATI1-TERASA"
